occurrences,pct,param1,param2,param3,value1,value2,value3,nrn
0,0.0,406,7,7,93853,7,6,5686
0,0.0,406,7,7,109297,3,9,5686
0,0.0,406,7,7,139951,1,8,5686
0,0.0,406,7,7,153761,4,8,5686
0,0.0,406,7,5,20332,1,1,5686
0,0.0,406,7,5,35953,5,7,5686
0,0.0,406,7,5,45463,6,5,5686
0,0.0,406,7,5,59669,7,7,5686
0,0.0,406,7,5,76826,7,7,5686
0,0.0,406,7,5,93853,7,7,5686
0,0.0,406,7,5,109297,3,7,5686
0,0.0,406,7,5,139951,1,6,5686
0,0.0,406,7,5,153761,4,6,5686
0,0.0,406,7,0,20332,1,1,5686
0,0.0,406,7,0,35953,5,111.7,5686
0,0.0,406,7,0,45463,6,1,5686
0,0.0,406,7,0,59669,7,6.27,5686
0,0.0,406,7,0,76826,7,254.76,5686
0,0.0,406,7,0,93853,7,316.06,5686
0,0.0,406,7,0,109297,3,0,5686
0,0.0,406,7,0,139951,1,723.21,5686
0,0.0,406,7,0,153761,4,51.37,5686
0,0.0,406,6,6,20332,5,8,5686
0,0.0,406,6,6,35953,4,4,5686
0,0.0,406,6,6,45463,6,3,5686
0,0.0,406,6,6,59669,8,5,5686
0,0.0,406,6,6,76826,6,4,5686
0,0.0,406,6,6,93853,4,7,5686
0,0.0,406,6,6,109297,7,6,5686
0,0.0,406,6,6,139951,8,6,5686
0,0.0,406,6,6,153761,7,4,5686
0,0.0,406,6,7,20332,5,10,5686
0,0.0,406,6,7,35953,4,6,5686
0,0.0,406,6,7,45463,6,7,5686
0,0.0,406,6,7,59669,8,8,5686
0,0.0,406,6,7,76826,6,3,5686
0,0.0,406,6,7,93853,4,6,5686
0,0.0,406,6,7,109297,7,9,5686
0,0.0,406,6,7,139951,8,8,5686
0,0.0,406,6,7,153761,7,8,5686
0,0.0,406,6,5,20332,5,1,5686
0,0.0,406,6,5,35953,4,7,5686
0,0.0,406,6,5,45463,6,5,5686
0,0.0,406,6,5,59669,8,7,5686
0,0.0,406,6,5,76826,6,7,5686
0,0.0,406,6,5,93853,4,7,5686
0,0.0,406,6,5,109297,7,7,5686
0,0.0,406,6,5,139951,8,6,5686
0,0.0,406,6,5,153761,7,6,5686
0,0.0,406,6,0,20332,5,1,5686
0,0.0,406,6,0,35953,4,111.7,5686
0,0.0,406,6,0,45463,6,1,5686
0,0.0,406,6,0,59669,8,6.27,5686
0,0.0,406,6,0,76826,6,254.76,5686
0,0.0,406,6,0,93853,4,316.06,5686
0,0.0,406,6,0,109297,7,0,5686
0,0.0,406,6,0,139951,8,723.21,5686
0,0.0,406,6,0,153761,7,51.37,5686
0,0.0,406,6,7,20332,8,10,5686
0,0.0,406,6,7,35953,4,6,5686
0,0.0,406,6,7,45463,3,7,5686
0,0.0,406,6,7,59669,5,8,5686
0,0.0,406,6,7,76826,4,3,5686
0,0.0,406,6,7,93853,7,6,5686
0,0.0,406,6,7,109297,6,9,5686
0,0.0,406,6,7,139951,6,8,5686
0,0.0,406,6,7,153761,4,8,5686
0,0.0,406,6,5,20332,8,1,5686
0,0.0,406,6,5,35953,4,7,5686
0,0.0,406,6,5,45463,3,5,5686
0,0.0,406,6,5,59669,5,7,5686
0,0.0,406,6,5,76826,4,7,5686
0,0.0,406,6,5,93853,7,7,5686
0,0.0,406,6,5,109297,6,7,5686
0,0.0,406,6,5,139951,6,6,5686
0,0.0,406,6,5,153761,4,6,5686
0,0.0,406,6,0,20332,8,1,5686
0,0.0,406,6,0,35953,4,111.7,5686
0,0.0,406,6,0,45463,3,1,5686
0,0.0,406,6,0,59669,5,6.27,5686
0,0.0,406,6,0,76826,4,254.76,5686
0,0.0,406,6,0,93853,7,316.06,5686
0,0.0,406,6,0,109297,6,0,5686
0,0.0,406,6,0,139951,6,723.21,5686
0,0.0,406,6,0,153761,4,51.37,5686
0,0.0,406,7,5,20332,10,1,5686
0,0.0,406,7,5,35953,6,7,5686
0,0.0,406,7,5,45463,7,5,5686
0,0.0,406,7,5,59669,8,7,5686
0,0.0,406,7,5,76826,3,7,5686
0,0.0,406,7,5,93853,6,7,5686
0,0.0,406,7,5,109297,9,7,5686
0,0.0,406,7,5,139951,8,6,5686
0,0.0,406,7,5,153761,8,6,5686
0,0.0,406,7,0,20332,10,1,5686
0,0.0,406,7,0,35953,6,111.7,5686
0,0.0,406,7,0,45463,7,1,5686
0,0.0,406,7,0,59669,8,6.27,5686
0,0.0,406,7,0,76826,3,254.76,5686
0,0.0,406,7,0,93853,6,316.06,5686
0,0.0,406,7,0,109297,9,0,5686
0,0.0,406,7,0,139951,8,723.21,5686
0,0.0,406,7,0,153761,8,51.37,5686
0,0.0,406,5,0,20332,1,1,5686
0,0.0,406,5,0,35953,7,111.7,5686
0,0.0,406,5,0,45463,5,1,5686
0,0.0,406,5,0,59669,7,6.27,5686
0,0.0,406,5,0,76826,7,254.76,5686
0,0.0,406,5,0,93853,7,316.06,5686
0,0.0,406,5,0,109297,7,0,5686
0,0.0,406,5,0,139951,6,723.21,5686
0,0.0,406,5,0,153761,6,51.37,5686
153,0.026908195568061906,1,10,1,1,10,1,5686
153,0.026908195568061906,1,10,1,1,10,1,5686
153,0.026908195568061906,1,10,1,1,10,1,5686
4,0.0007034822370735139,1,10,1,7,10,1,5686
153,0.026908195568061906,1,10,1,1,10,1,5686
153,0.026908195568061906,1,10,1,1,10,1,5686
6,0.001055223355610271,1,10,1,8,10,1,5686
3,0.0005276116778051355,1,10,1,1,5,1,5686
15,0.002638058389025677,1,10,1,10,10,1,5686
91,0.01600422089342244,1,10,10,1,10,10,5686
91,0.01600422089342244,1,10,10,1,10,10,5686
91,0.01600422089342244,1,10,10,1,10,10,5686
9,0.0015828350334154062,1,10,10,7,10,10,5686
91,0.01600422089342244,1,10,10,1,10,10,5686
91,0.01600422089342244,1,10,10,1,10,10,5686
4,0.0007034822370735139,1,10,10,8,10,10,5686
11,0.0019345761519521632,1,10,10,1,5,10,5686
15,0.002638058389025677,1,10,10,10,10,10,5686
102,0.017938797045374603,1,10,3,1,10,1,5686
102,0.017938797045374603,1,10,3,1,10,1,5686
49,0.008617657404150545,1,10,3,1,10,4,5686
0,0.0,1,10,3,7,10,1,5686
102,0.017938797045374603,1,10,3,1,10,1,5686
102,0.017938797045374603,1,10,3,1,10,1,5686
0,0.0,1,10,3,8,10,8,5686
11,0.0019345761519521632,1,10,3,1,5,1,5686
0,0.0,1,10,3,10,10,4,5686
98,0.01723531480830109,1,10,1,1,10,1,5686
98,0.01723531480830109,1,10,1,1,10,1,5686
98,0.01723531480830109,1,10,1,1,10,1,5686
4,0.0007034822370735139,1,10,1,7,10,1,5686
98,0.01723531480830109,1,10,1,1,10,1,5686
98,0.01723531480830109,1,10,1,1,10,1,5686
0,0.0,1,10,1,8,10,3,5686
4,0.0007034822370735139,1,10,1,1,5,8,5686
11,0.0019345761519521632,1,10,1,10,10,1,5686
107,0.018818149841716498,1,10,1,1,10,1,5686
107,0.018818149841716498,1,10,1,1,10,1,5686
107,0.018818149841716498,1,10,1,1,10,1,5686
0,0.0,1,10,1,7,10,1,5686
107,0.018818149841716498,1,10,1,1,10,1,5686
107,0.018818149841716498,1,10,1,1,10,1,5686
0,0.0,1,10,1,8,10,1,5686
5,0.0008793527963418924,1,10,1,1,5,1,5686
0,0.0,1,10,1,10,10,1,5686
52,0.009145269081955681,1,10,10,1,10,8,5686
143,0.025149489975378123,1,10,10,1,10,10,5686
13,0.0022863172704889203,1,10,10,1,10,3,5686
0,0.0,1,10,10,7,10,8,5686
143,0.025149489975378123,1,10,10,1,10,10,5686
143,0.025149489975378123,1,10,10,1,10,10,5686
0,0.0,1,10,10,8,10,9,5686
7,0.0012310939148786493,1,10,10,1,5,10,5686
0,0.0,1,10,10,10,10,7,5686
65,0.0114315863524446,1,10,1,1,10,1,5686
65,0.0114315863524446,1,10,1,1,10,1,5686
65,0.0114315863524446,1,10,1,1,10,1,5686
3,0.0005276116778051355,1,10,1,7,10,1,5686
65,0.0114315863524446,1,10,1,1,10,1,5686
65,0.0114315863524446,1,10,1,1,10,1,5686
1,0.00017587055926837847,1,10,1,8,10,1,5686
16,0.0028139289482940555,1,10,1,1,5,1,5686
3,0.0005276116778051355,1,10,1,10,10,1,5686
68,0.011959198030249736,1,10,1,1,10,1,5686
68,0.011959198030249736,1,10,1,1,10,1,5686
68,0.011959198030249736,1,10,1,1,10,1,5686
3,0.0005276116778051355,1,10,1,7,10,1,5686
68,0.011959198030249736,1,10,1,1,10,1,5686
68,0.011959198030249736,1,10,1,1,10,1,5686
3,0.0005276116778051355,1,10,1,8,10,1,5686
12,0.002110446711220542,1,10,1,1,5,1,5686
11,0.0019345761519521632,1,10,1,10,10,1,5686
80,0.014069644741470278,1,10,10,1,10,10,5686
80,0.014069644741470278,1,10,10,1,10,10,5686
80,0.014069644741470278,1,10,10,1,10,10,5686
0,0.0,1,10,10,7,10,10,5686
80,0.014069644741470278,1,10,10,1,10,10,5686
80,0.014069644741470278,1,10,10,1,10,10,5686
3,0.0005276116778051355,1,10,10,8,10,10,5686
8,0.0014069644741470278,1,10,10,1,5,10,5686
10,0.0017587055926837848,1,10,10,10,10,10,5686
38,0.006683081252198382,1,10,1,1,10,1,5686
38,0.006683081252198382,1,10,1,1,10,1,5686
38,0.006683081252198382,1,10,1,1,10,1,5686
2,0.00035174111853675694,1,10,1,7,10,1,5686
38,0.006683081252198382,1,10,1,1,10,1,5686
38,0.006683081252198382,1,10,1,1,10,1,5686
1,0.00017587055926837847,1,10,1,8,10,1,5686
7,0.0012310939148786493,1,10,1,1,5,1,5686
2,0.00035174111853675694,1,10,1,10,10,1,5686
40,0.007034822370735139,1,10,3,1,10,8,5686
77,0.013542033063665143,1,10,3,1,10,10,5686
79,0.013893774182201899,1,10,3,1,10,1,5686
0,0.0,1,10,3,7,10,1,5686
41,0.007210692930003517,1,10,3,1,10,7,5686
46,0.00809004572634541,1,10,3,1,10,6,5686
1,0.00017587055926837847,1,10,3,8,10,8,5686
3,0.0005276116778051355,1,10,3,1,5,2,5686
1,0.00017587055926837847,1,10,3,10,10,3,5686
66,0.01160745691171298,1,10,1,1,10,1,5686
66,0.01160745691171298,1,10,1,1,10,1,5686
66,0.01160745691171298,1,10,1,1,10,1,5686
5,0.0008793527963418924,1,10,1,7,10,1,5686
66,0.01160745691171298,1,10,1,1,10,1,5686
66,0.01160745691171298,1,10,1,1,10,1,5686
4,0.0007034822370735139,1,10,1,8,10,1,5686
9,0.0015828350334154062,1,10,1,1,5,1,5686
15,0.002638058389025677,1,10,1,10,10,1,5686
47,0.008265916285613788,1,10,7,1,10,4,5686
55,0.009672880759760817,1,10,7,1,10,6,5686
45,0.007914175167077032,1,10,7,1,10,5,5686
0,0.0,1,10,7,7,10,8,5686
58,0.01020049243756595,1,10,7,1,10,10,5686
58,0.01020049243756595,1,10,7,1,10,8,5686
1,0.00017587055926837847,1,10,7,8,10,1,5686
8,0.0014069644741470278,1,10,7,1,5,8,5686
0,0.0,1,10,7,10,10,6,5686
41,0.007210692930003517,1,10,1,1,10,1,5686
41,0.007210692930003517,1,10,1,1,10,1,5686
41,0.007210692930003517,1,10,1,1,10,1,5686
2,0.00035174111853675694,1,10,1,7,10,1,5686
41,0.007210692930003517,1,10,1,1,10,1,5686
41,0.007210692930003517,1,10,1,1,10,1,5686
0,0.0,1,10,1,8,10,1,5686
14,0.0024621878297572987,1,10,1,1,5,1,5686
0,0.0,1,10,1,10,10,1,5686
35,0.006155469574393247,1,10,1,1,10,1,5686
35,0.006155469574393247,1,10,1,1,10,1,5686
35,0.006155469574393247,1,10,1,1,10,1,5686
0,0.0,1,10,1,7,10,1,5686
35,0.006155469574393247,1,10,1,1,10,1,5686
35,0.006155469574393247,1,10,1,1,10,1,5686
0,0.0,1,10,1,8,10,1,5686
3,0.0005276116778051355,1,10,1,1,5,1,5686
0,0.0,1,10,1,10,10,1,5686
23,0.004045022863172705,1,10,5,1,10,1,5686
23,0.004045022863172705,1,10,5,1,10,1,5686
24,0.004220893422441084,1,10,5,1,10,2,5686
1,0.00017587055926837847,1,10,5,7,10,3,5686
23,0.004045022863172705,1,10,5,1,10,1,5686
23,0.004045022863172705,1,10,5,1,10,1,5686
0,0.0,1,10,5,8,10,2,5686
9,0.0015828350334154062,1,10,5,1,5,1,5686
0,0.0,1,10,5,10,10,6,5686
36,0.006331340133661625,1,10,7,1,10,8,5686
52,0.009145269081955681,1,10,7,1,10,10,5686
52,0.009145269081955681,1,10,7,1,10,4,5686
0,0.0,1,10,7,7,10,6,5686
52,0.009145269081955681,1,10,7,1,10,10,5686
52,0.009145269081955681,1,10,7,1,10,10,5686
0,0.0,1,10,7,8,10,3,5686
12,0.002110446711220542,1,10,7,1,5,5,5686
2,0.00035174111853675694,1,10,7,10,10,4,5686
21,0.003693281744635948,1,10,6,1,10,9,5686
48,0.008441786844882167,1,10,6,1,10,7,5686
48,0.008441786844882167,1,10,6,1,10,7,5686
4,0.0007034822370735139,1,10,6,7,10,6,5686
29,0.005100246218782975,1,10,6,1,10,3,5686
71,0.012486809708054871,1,10,6,1,10,6,5686
1,0.00017587055926837847,1,10,6,8,10,7,5686
2,0.00035174111853675694,1,10,6,1,5,10,5686
0,0.0,1,10,6,10,10,7,5686
40,0.007034822370735139,1,10,8,1,10,1,5686
50,0.008793527963418923,1,10,8,1,10,10,5686
50,0.008793527963418923,1,10,8,1,10,10,5686
0,0.0,1,10,8,7,10,8,5686
50,0.008793527963418923,1,10,8,1,10,10,5686
50,0.008793527963418923,1,10,8,1,10,10,5686
1,0.00017587055926837847,1,10,8,8,10,7,5686
1,0.00017587055926837847,1,10,8,1,5,10,5686
1,0.00017587055926837847,1,10,8,10,10,8,5686
40,0.007034822370735139,1,10,5,1,10,10,5686
48,0.008441786844882167,1,10,5,1,10,2,5686
46,0.00809004572634541,1,10,5,1,10,5,5686
2,0.00035174111853675694,1,10,5,7,10,6,5686
54,0.009497010200492437,1,10,5,1,10,6,5686
40,0.007034822370735139,1,10,5,1,10,10,5686
0,0.0,1,10,5,8,10,2,5686
7,0.0012310939148786493,1,10,5,1,5,9,5686
0,0.0,1,10,5,10,10,7,5686
16,0.0028139289482940555,1,10,4,1,10,10,5686
147,0.025852972212451635,1,10,4,1,10,6,5686
145,0.02550123109391488,1,10,4,1,10,5,5686
5,0.0008793527963418924,1,10,4,7,10,5,5686
3,0.0005276116778051355,1,10,4,1,10,1,5686
15,0.002638058389025677,1,10,4,1,10,8,5686
1,0.00017587055926837847,1,10,4,8,10,5,5686
0,0.0,1,10,4,1,5,10,5686
9,0.0015828350334154062,1,10,4,10,10,5,5686
37,0.0065072106929300036,1,10,7,1,10,1,5686
62,0.010903974674639466,1,10,7,1,10,5,5686
97,0.01705944424903271,1,10,7,1,10,6,5686
1,0.00017587055926837847,1,10,7,7,10,7,5686
68,0.011959198030249736,1,10,7,1,10,7,5686
68,0.011959198030249736,1,10,7,1,10,7,5686
1,0.00017587055926837847,1,10,7,8,10,3,5686
8,0.0014069644741470278,1,10,7,1,5,1,5686
3,0.0005276116778051355,1,10,7,10,10,4,5686
111,0.01952163207879001,1,10,6,1,10,5,5686
68,0.011959198030249736,1,10,6,1,10,4,5686
98,0.01723531480830109,1,10,6,1,10,6,5686
0,0.0,1,10,6,7,10,8,5686
98,0.01723531480830109,1,10,6,1,10,6,5686
68,0.011959198030249736,1,10,6,1,10,4,5686
0,0.0,1,10,6,8,10,7,5686
4,0.0007034822370735139,1,10,6,1,5,8,5686
1,0.00017587055926837847,1,10,6,10,10,7,5686
55,0.009672880759760817,1,10,6,1,10,8,5686
114,0.020049243756595145,1,10,6,1,10,4,5686
26,0.0045726345409778405,1,10,6,1,10,3,5686
1,0.00017587055926837847,1,10,6,7,10,5,5686
114,0.020049243756595145,1,10,6,1,10,4,5686
65,0.0114315863524446,1,10,6,1,10,7,5686
0,0.0,1,10,6,8,10,6,5686
4,0.0007034822370735139,1,10,6,1,5,6,5686
12,0.002110446711220542,1,10,6,10,10,4,5686
24,0.004220893422441084,1,10,7,1,10,10,5686
102,0.017938797045374603,1,10,7,1,10,6,5686
68,0.011959198030249736,1,10,7,1,10,7,5686
0,0.0,1,10,7,7,10,8,5686
35,0.006155469574393247,1,10,7,1,10,3,5686
102,0.017938797045374603,1,10,7,1,10,6,5686
0,0.0,1,10,7,8,10,9,5686
7,0.0012310939148786493,1,10,7,1,5,8,5686
0,0.0,1,10,7,10,10,8,5686
15,0.002638058389025677,1,10,5,1,10,1,5686
52,0.009145269081955681,1,10,5,1,10,7,5686
124,0.021807949349278932,1,10,5,1,10,5,5686
3,0.0005276116778051355,1,10,5,7,10,7,5686
52,0.009145269081955681,1,10,5,1,10,7,5686
52,0.009145269081955681,1,10,5,1,10,7,5686
0,0.0,1,10,5,8,10,7,5686
27,0.0047485051002462185,1,10,5,1,5,6,5686
15,0.002638058389025677,1,10,5,10,10,6,5686
28,0.004924375659514597,1,10,0,1,10,1,5686
0,0.0,1,10,0,1,10,111.7,5686
28,0.004924375659514597,1,10,0,1,10,1,5686
0,0.0,1,10,0,7,10,6.27,5686
0,0.0,1,10,0,1,10,254.76,5686
0,0.0,1,10,0,1,10,316.06,5686
0,0.0,1,10,0,8,10,0,5686
0,0.0,1,10,0,1,5,723.21,5686
0,0.0,1,10,0,10,10,51.37,5686
53,0.009321139641224059,1,1,10,1,1,10,5686
53,0.009321139641224059,1,1,10,1,1,10,5686
53,0.009321139641224059,1,1,10,1,1,10,5686
4,0.0007034822370735139,1,1,10,7,1,10,5686
53,0.009321139641224059,1,1,10,1,1,10,5686
53,0.009321139641224059,1,1,10,1,1,10,5686
5,0.0008793527963418924,1,1,10,8,1,10,5686
53,0.009321139641224059,1,1,10,1,1,10,5686
115,0.020225114315863525,1,1,10,10,1,10,5686
92,0.01618009145269082,1,1,3,1,1,1,5686
92,0.01618009145269082,1,1,3,1,1,1,5686
14,0.0024621878297572987,1,1,3,1,1,4,5686
1,0.00017587055926837847,1,1,3,7,1,1,5686
92,0.01618009145269082,1,1,3,1,1,1,5686
92,0.01618009145269082,1,1,3,1,1,1,5686
1,0.00017587055926837847,1,1,3,8,1,8,5686
92,0.01618009145269082,1,1,3,1,1,1,5686
39,0.00685895181146676,1,1,3,10,1,4,5686
80,0.014069644741470278,1,1,1,1,1,1,5686
80,0.014069644741470278,1,1,1,1,1,1,5686
80,0.014069644741470278,1,1,1,1,1,1,5686
4,0.0007034822370735139,1,1,1,7,1,1,5686
80,0.014069644741470278,1,1,1,1,1,1,5686
80,0.014069644741470278,1,1,1,1,1,1,5686
2,0.00035174111853675694,1,1,1,8,1,3,5686
8,0.0014069644741470278,1,1,1,1,1,8,5686
243,0.04273654590221597,1,1,1,10,1,1,5686
71,0.012486809708054871,1,1,1,1,1,1,5686
71,0.012486809708054871,1,1,1,1,1,1,5686
71,0.012486809708054871,1,1,1,1,1,1,5686
0,0.0,1,1,1,7,1,1,5686
71,0.012486809708054871,1,1,1,1,1,1,5686
71,0.012486809708054871,1,1,1,1,1,1,5686
0,0.0,1,1,1,8,1,1,5686
71,0.012486809708054871,1,1,1,1,1,1,5686
42,0.007386563489271896,1,1,1,10,1,1,5686
11,0.0019345761519521632,1,1,10,1,1,8,5686
97,0.01705944424903271,1,1,10,1,1,10,5686
9,0.0015828350334154062,1,1,10,1,1,3,5686
1,0.00017587055926837847,1,1,10,7,1,8,5686
97,0.01705944424903271,1,1,10,1,1,10,5686
97,0.01705944424903271,1,1,10,1,1,10,5686
0,0.0,1,1,10,8,1,9,5686
97,0.01705944424903271,1,1,10,1,1,10,5686
28,0.004924375659514597,1,1,10,10,1,7,5686
47,0.008265916285613788,1,1,1,1,1,1,5686
47,0.008265916285613788,1,1,1,1,1,1,5686
47,0.008265916285613788,1,1,1,1,1,1,5686
5,0.0008793527963418924,1,1,1,7,1,1,5686
47,0.008265916285613788,1,1,1,1,1,1,5686
47,0.008265916285613788,1,1,1,1,1,1,5686
2,0.00035174111853675694,1,1,1,8,1,1,5686
47,0.008265916285613788,1,1,1,1,1,1,5686
78,0.01371790362293352,1,1,1,10,1,1,5686
66,0.01160745691171298,1,1,1,1,1,1,5686
66,0.01160745691171298,1,1,1,1,1,1,5686
66,0.01160745691171298,1,1,1,1,1,1,5686
4,0.0007034822370735139,1,1,1,7,1,1,5686
66,0.01160745691171298,1,1,1,1,1,1,5686
66,0.01160745691171298,1,1,1,1,1,1,5686
3,0.0005276116778051355,1,1,1,8,1,1,5686
66,0.01160745691171298,1,1,1,1,1,1,5686
37,0.0065072106929300036,1,1,1,10,1,1,5686
29,0.005100246218782975,1,1,10,1,1,10,5686
29,0.005100246218782975,1,1,10,1,1,10,5686
29,0.005100246218782975,1,1,10,1,1,10,5686
2,0.00035174111853675694,1,1,10,7,1,10,5686
29,0.005100246218782975,1,1,10,1,1,10,5686
29,0.005100246218782975,1,1,10,1,1,10,5686
4,0.0007034822370735139,1,1,10,8,1,10,5686
29,0.005100246218782975,1,1,10,1,1,10,5686
105,0.01846640872317974,1,1,10,10,1,10,5686
19,0.003341540626099191,1,1,1,1,1,1,5686
19,0.003341540626099191,1,1,1,1,1,1,5686
19,0.003341540626099191,1,1,1,1,1,1,5686
2,0.00035174111853675694,1,1,1,7,1,1,5686
19,0.003341540626099191,1,1,1,1,1,1,5686
19,0.003341540626099191,1,1,1,1,1,1,5686
2,0.00035174111853675694,1,1,1,8,1,1,5686
19,0.003341540626099191,1,1,1,1,1,1,5686
73,0.01283855082659163,1,1,1,10,1,1,5686
17,0.002989799507562434,1,1,3,1,1,8,5686
38,0.006683081252198382,1,1,3,1,1,10,5686
32,0.005627857896588111,1,1,3,1,1,1,5686
1,0.00017587055926837847,1,1,3,7,1,1,5686
24,0.004220893422441084,1,1,3,1,1,7,5686
32,0.005627857896588111,1,1,3,1,1,6,5686
1,0.00017587055926837847,1,1,3,8,1,8,5686
11,0.0019345761519521632,1,1,3,1,1,2,5686
66,0.01160745691171298,1,1,3,10,1,3,5686
38,0.006683081252198382,1,1,1,1,1,1,5686
38,0.006683081252198382,1,1,1,1,1,1,5686
38,0.006683081252198382,1,1,1,1,1,1,5686
4,0.0007034822370735139,1,1,1,7,1,1,5686
38,0.006683081252198382,1,1,1,1,1,1,5686
38,0.006683081252198382,1,1,1,1,1,1,5686
4,0.0007034822370735139,1,1,1,8,1,1,5686
38,0.006683081252198382,1,1,1,1,1,1,5686
109,0.019169890960253254,1,1,1,10,1,1,5686
31,0.005451987337319733,1,1,7,1,1,4,5686
18,0.0031656700668308124,1,1,7,1,1,6,5686
29,0.005100246218782975,1,1,7,1,1,5,5686
0,0.0,1,1,7,7,1,8,5686
28,0.004924375659514597,1,1,7,1,1,10,5686
23,0.004045022863172705,1,1,7,1,1,8,5686
3,0.0005276116778051355,1,1,7,8,1,1,5686
23,0.004045022863172705,1,1,7,1,1,8,5686
140,0.024621878297572987,1,1,7,10,1,6,5686
32,0.005627857896588111,1,1,1,1,1,1,5686
32,0.005627857896588111,1,1,1,1,1,1,5686
32,0.005627857896588111,1,1,1,1,1,1,5686
3,0.0005276116778051355,1,1,1,7,1,1,5686
32,0.005627857896588111,1,1,1,1,1,1,5686
32,0.005627857896588111,1,1,1,1,1,1,5686
0,0.0,1,1,1,8,1,1,5686
32,0.005627857896588111,1,1,1,1,1,1,5686
93,0.0163559620119592,1,1,1,10,1,1,5686
14,0.0024621878297572987,1,1,1,1,1,1,5686
14,0.0024621878297572987,1,1,1,1,1,1,5686
14,0.0024621878297572987,1,1,1,1,1,1,5686
0,0.0,1,1,1,7,1,1,5686
14,0.0024621878297572987,1,1,1,1,1,1,5686
14,0.0024621878297572987,1,1,1,1,1,1,5686
0,0.0,1,1,1,8,1,1,5686
14,0.0024621878297572987,1,1,1,1,1,1,5686
14,0.0024621878297572987,1,1,1,10,1,1,5686
27,0.0047485051002462185,1,1,5,1,1,1,5686
27,0.0047485051002462185,1,1,5,1,1,1,5686
14,0.0024621878297572987,1,1,5,1,1,2,5686
1,0.00017587055926837847,1,1,5,7,1,3,5686
27,0.0047485051002462185,1,1,5,1,1,1,5686
27,0.0047485051002462185,1,1,5,1,1,1,5686
1,0.00017587055926837847,1,1,5,8,1,2,5686
27,0.0047485051002462185,1,1,5,1,1,1,5686
106,0.018642279282448118,1,1,5,10,1,6,5686
17,0.002989799507562434,1,1,7,1,1,8,5686
21,0.003693281744635948,1,1,7,1,1,10,5686
29,0.005100246218782975,1,1,7,1,1,4,5686
2,0.00035174111853675694,1,1,7,7,1,6,5686
21,0.003693281744635948,1,1,7,1,1,10,5686
21,0.003693281744635948,1,1,7,1,1,10,5686
1,0.00017587055926837847,1,1,7,8,1,3,5686
35,0.006155469574393247,1,1,7,1,1,5,5686
88,0.015476609215617306,1,1,7,10,1,4,5686
5,0.0008793527963418924,1,1,6,1,1,9,5686
22,0.0038691523039043265,1,1,6,1,1,7,5686
22,0.0038691523039043265,1,1,6,1,1,7,5686
5,0.0008793527963418924,1,1,6,7,1,6,5686
13,0.0022863172704889203,1,1,6,1,1,3,5686
24,0.004220893422441084,1,1,6,1,1,6,5686
1,0.00017587055926837847,1,1,6,8,1,7,5686
58,0.01020049243756595,1,1,6,1,1,10,5686
26,0.0045726345409778405,1,1,6,10,1,7,5686
38,0.006683081252198382,1,1,8,1,1,1,5686
30,0.005276116778051354,1,1,8,1,1,10,5686
30,0.005276116778051354,1,1,8,1,1,10,5686
1,0.00017587055926837847,1,1,8,7,1,8,5686
30,0.005276116778051354,1,1,8,1,1,10,5686
30,0.005276116778051354,1,1,8,1,1,10,5686
2,0.00035174111853675694,1,1,8,8,1,7,5686
30,0.005276116778051354,1,1,8,1,1,10,5686
15,0.002638058389025677,1,1,8,10,1,8,5686
53,0.009321139641224059,1,1,5,1,1,10,5686
16,0.0028139289482940555,1,1,5,1,1,2,5686
20,0.0035174111853675696,1,1,5,1,1,5,5686
1,0.00017587055926837847,1,1,5,7,1,6,5686
28,0.004924375659514597,1,1,5,1,1,6,5686
53,0.009321139641224059,1,1,5,1,1,10,5686
0,0.0,1,1,5,8,1,2,5686
17,0.002989799507562434,1,1,5,1,1,9,5686
103,0.018114667604642982,1,1,5,10,1,7,5686
26,0.0045726345409778405,1,1,4,1,1,10,5686
51,0.008969398522687301,1,1,4,1,1,6,5686
29,0.005100246218782975,1,1,4,1,1,5,5686
5,0.0008793527963418924,1,1,4,7,1,5,5686
30,0.005276116778051354,1,1,4,1,1,1,5686
11,0.0019345761519521632,1,1,4,1,1,8,5686
2,0.00035174111853675694,1,1,4,8,1,5,5686
26,0.0045726345409778405,1,1,4,1,1,10,5686
320,0.056278578965881114,1,1,4,10,1,5,5686
26,0.0045726345409778405,1,1,7,1,1,1,5686
30,0.005276116778051354,1,1,7,1,1,5,5686
50,0.008793527963418923,1,1,7,1,1,6,5686
0,0.0,1,1,7,7,1,7,5686
24,0.004220893422441084,1,1,7,1,1,7,5686
24,0.004220893422441084,1,1,7,1,1,7,5686
1,0.00017587055926837847,1,1,7,8,1,3,5686
26,0.0045726345409778405,1,1,7,1,1,1,5686
133,0.023390784382694336,1,1,7,10,1,4,5686
43,0.007562434048540274,1,1,6,1,1,5,5686
38,0.006683081252198382,1,1,6,1,1,4,5686
30,0.005276116778051354,1,1,6,1,1,6,5686
1,0.00017587055926837847,1,1,6,7,1,8,5686
30,0.005276116778051354,1,1,6,1,1,6,5686
38,0.006683081252198382,1,1,6,1,1,4,5686
2,0.00035174111853675694,1,1,6,8,1,7,5686
11,0.0019345761519521632,1,1,6,1,1,8,5686
235,0.04132958142806894,1,1,6,10,1,7,5686
31,0.005451987337319733,1,1,6,1,1,8,5686
52,0.009145269081955681,1,1,6,1,1,4,5686
14,0.0024621878297572987,1,1,6,1,1,3,5686
