occurrences,pct,param1,param2,param3,param4,value1,value2,value3,value4,nrn
0,0.0,406,10,1,1,35953,10,1,1,2843
0,0.0,406,10,1,1,59669,10,1,1,2843
0,0.0,406,10,1,1,93853,10,1,1,2843
0,0.0,406,10,1,1,139951,10,1,1,2843
0,0.0,406,10,1,1,35953,10,1,1,2843
0,0.0,406,10,1,1,59669,10,1,1,2843
0,0.0,406,10,1,1,93853,10,1,1,2843
0,0.0,406,10,1,1,139951,10,1,1,2843
0,0.0,406,10,1,5,35953,10,1,1,2843
0,0.0,406,10,1,5,59669,10,1,3,2843
0,0.0,406,10,1,5,93853,10,1,1,2843
0,0.0,406,10,1,5,139951,10,1,1,2843
0,0.0,406,10,1,7,35953,10,1,10,2843
0,0.0,406,10,1,7,59669,10,1,6,2843
0,0.0,406,10,1,7,93853,10,1,10,2843
0,0.0,406,10,1,7,139951,10,1,5,2843
0,0.0,406,10,1,6,35953,10,1,7,2843
0,0.0,406,10,1,6,59669,10,1,6,2843
0,0.0,406,10,1,6,93853,10,1,6,2843
0,0.0,406,10,1,6,139951,10,1,10,2843
0,0.0,406,10,1,8,35953,10,1,10,2843
0,0.0,406,10,1,8,59669,10,1,8,2843
0,0.0,406,10,1,8,93853,10,1,10,2843
0,0.0,406,10,1,8,139951,10,1,10,2843
0,0.0,406,10,1,5,35953,10,1,2,2843
0,0.0,406,10,1,5,59669,10,1,6,2843
0,0.0,406,10,1,5,93853,10,1,10,2843
0,0.0,406,10,1,5,139951,10,1,9,2843
0,0.0,406,10,1,4,35953,10,1,6,2843
0,0.0,406,10,1,4,59669,10,1,5,2843
0,0.0,406,10,1,4,93853,10,1,8,2843
0,0.0,406,10,1,4,139951,10,1,10,2843
0,0.0,406,10,1,7,35953,10,1,5,2843
0,0.0,406,10,1,7,59669,10,1,7,2843
0,0.0,406,10,1,7,93853,10,1,7,2843
0,0.0,406,10,1,7,139951,10,1,1,2843
0,0.0,406,10,1,6,35953,10,1,4,2843
0,0.0,406,10,1,6,59669,10,1,8,2843
0,0.0,406,10,1,6,93853,10,1,4,2843
0,0.0,406,10,1,6,139951,10,1,8,2843
0,0.0,406,10,1,6,35953,10,1,4,2843
0,0.0,406,10,1,6,59669,10,1,5,2843
0,0.0,406,10,1,6,93853,10,1,7,2843
0,0.0,406,10,1,6,139951,10,1,6,2843
0,0.0,406,10,1,7,35953,10,1,6,2843
0,0.0,406,10,1,7,59669,10,1,8,2843
0,0.0,406,10,1,7,93853,10,1,6,2843
0,0.0,406,10,1,7,139951,10,1,8,2843
0,0.0,406,10,1,5,35953,10,1,7,2843
0,0.0,406,10,1,5,59669,10,1,7,2843
0,0.0,406,10,1,5,93853,10,1,7,2843
0,0.0,406,10,1,5,139951,10,1,6,2843
0,0.0,406,10,1,0,35953,10,1,111.7,2843
0,0.0,406,10,1,0,59669,10,1,6.27,2843
0,0.0,406,10,1,0,93853,10,1,316.06,2843
0,0.0,406,10,1,0,139951,10,1,723.21,2843
0,0.0,406,10,7,1,35953,10,6,1,2843
0,0.0,406,10,7,1,59669,10,8,1,2843
0,0.0,406,10,7,1,93853,10,8,1,2843
0,0.0,406,10,7,1,139951,10,8,1,2843
0,0.0,406,10,7,1,35953,10,6,1,2843
0,0.0,406,10,7,1,59669,10,8,1,2843
0,0.0,406,10,7,1,93853,10,8,1,2843
0,0.0,406,10,7,1,139951,10,8,1,2843
0,0.0,406,10,7,5,35953,10,6,1,2843
0,0.0,406,10,7,5,59669,10,8,3,2843
0,0.0,406,10,7,5,93853,10,8,1,2843
0,0.0,406,10,7,5,139951,10,8,1,2843
0,0.0,406,10,7,7,35953,10,6,10,2843
0,0.0,406,10,7,7,59669,10,8,6,2843
0,0.0,406,10,7,7,93853,10,8,10,2843
0,0.0,406,10,7,7,139951,10,8,5,2843
0,0.0,406,10,7,6,35953,10,6,7,2843
0,0.0,406,10,7,6,59669,10,8,6,2843
0,0.0,406,10,7,6,93853,10,8,6,2843
0,0.0,406,10,7,6,139951,10,8,10,2843
0,0.0,406,10,7,8,35953,10,6,10,2843
0,0.0,406,10,7,8,59669,10,8,8,2843
0,0.0,406,10,7,8,93853,10,8,10,2843
0,0.0,406,10,7,8,139951,10,8,10,2843
0,0.0,406,10,7,5,35953,10,6,2,2843
0,0.0,406,10,7,5,59669,10,8,6,2843
0,0.0,406,10,7,5,93853,10,8,10,2843
0,0.0,406,10,7,5,139951,10,8,9,2843
0,0.0,406,10,7,4,35953,10,6,6,2843
0,0.0,406,10,7,4,59669,10,8,5,2843
0,0.0,406,10,7,4,93853,10,8,8,2843
0,0.0,406,10,7,4,139951,10,8,10,2843
0,0.0,406,10,7,7,35953,10,6,5,2843
0,0.0,406,10,7,7,59669,10,8,7,2843
0,0.0,406,10,7,7,93853,10,8,7,2843
0,0.0,406,10,7,7,139951,10,8,1,2843
0,0.0,406,10,7,6,35953,10,6,4,2843
0,0.0,406,10,7,6,59669,10,8,8,2843
0,0.0,406,10,7,6,93853,10,8,4,2843
0,0.0,406,10,7,6,139951,10,8,8,2843
0,0.0,406,10,7,6,35953,10,6,4,2843
0,0.0,406,10,7,6,59669,10,8,5,2843
0,0.0,406,10,7,6,93853,10,8,7,2843
0,0.0,406,10,7,6,139951,10,8,6,2843
0,0.0,406,10,7,7,35953,10,6,6,2843
0,0.0,406,10,7,7,59669,10,8,8,2843
0,0.0,406,10,7,7,93853,10,8,6,2843
0,0.0,406,10,7,7,139951,10,8,8,2843
0,0.0,406,10,7,5,35953,10,6,7,2843
0,0.0,406,10,7,5,59669,10,8,7,2843
0,0.0,406,10,7,5,93853,10,8,7,2843
0,0.0,406,10,7,5,139951,10,8,6,2843
0,0.0,406,10,7,0,35953,10,6,111.7,2843
0,0.0,406,10,7,0,59669,10,8,6.27,2843
0,0.0,406,10,7,0,93853,10,8,316.06,2843
0,0.0,406,10,7,0,139951,10,8,723.21,2843
0,0.0,406,10,1,1,35953,10,1,1,2843
0,0.0,406,10,1,1,59669,10,1,1,2843
0,0.0,406,10,1,1,93853,10,1,1,2843
0,0.0,406,10,1,1,139951,10,1,1,2843
0,0.0,406,10,1,5,35953,10,1,1,2843
0,0.0,406,10,1,5,59669,10,1,3,2843
0,0.0,406,10,1,5,93853,10,1,1,2843
0,0.0,406,10,1,5,139951,10,1,1,2843
0,0.0,406,10,1,7,35953,10,1,10,2843
0,0.0,406,10,1,7,59669,10,1,6,2843
0,0.0,406,10,1,7,93853,10,1,10,2843
0,0.0,406,10,1,7,139951,10,1,5,2843
0,0.0,406,10,1,6,35953,10,1,7,2843
0,0.0,406,10,1,6,59669,10,1,6,2843
0,0.0,406,10,1,6,93853,10,1,6,2843
0,0.0,406,10,1,6,139951,10,1,10,2843
0,0.0,406,10,1,8,35953,10,1,10,2843
0,0.0,406,10,1,8,59669,10,1,8,2843
0,0.0,406,10,1,8,93853,10,1,10,2843
0,0.0,406,10,1,8,139951,10,1,10,2843
0,0.0,406,10,1,5,35953,10,1,2,2843
0,0.0,406,10,1,5,59669,10,1,6,2843
0,0.0,406,10,1,5,93853,10,1,10,2843
0,0.0,406,10,1,5,139951,10,1,9,2843
0,0.0,406,10,1,4,35953,10,1,6,2843
0,0.0,406,10,1,4,59669,10,1,5,2843
0,0.0,406,10,1,4,93853,10,1,8,2843
0,0.0,406,10,1,4,139951,10,1,10,2843
0,0.0,406,10,1,7,35953,10,1,5,2843
0,0.0,406,10,1,7,59669,10,1,7,2843
0,0.0,406,10,1,7,93853,10,1,7,2843
0,0.0,406,10,1,7,139951,10,1,1,2843
0,0.0,406,10,1,6,35953,10,1,4,2843
0,0.0,406,10,1,6,59669,10,1,8,2843
0,0.0,406,10,1,6,93853,10,1,4,2843
0,0.0,406,10,1,6,139951,10,1,8,2843
0,0.0,406,10,1,6,35953,10,1,4,2843
0,0.0,406,10,1,6,59669,10,1,5,2843
0,0.0,406,10,1,6,93853,10,1,7,2843
0,0.0,406,10,1,6,139951,10,1,6,2843
0,0.0,406,10,1,7,35953,10,1,6,2843
0,0.0,406,10,1,7,59669,10,1,8,2843
0,0.0,406,10,1,7,93853,10,1,6,2843
0,0.0,406,10,1,7,139951,10,1,8,2843
0,0.0,406,10,1,5,35953,10,1,7,2843
0,0.0,406,10,1,5,59669,10,1,7,2843
0,0.0,406,10,1,5,93853,10,1,7,2843
0,0.0,406,10,1,5,139951,10,1,6,2843
0,0.0,406,10,1,0,35953,10,1,111.7,2843
0,0.0,406,10,1,0,59669,10,1,6.27,2843
0,0.0,406,10,1,0,93853,10,1,316.06,2843
0,0.0,406,10,1,0,139951,10,1,723.21,2843
0,0.0,406,10,1,5,35953,10,1,1,2843
0,0.0,406,10,1,5,59669,10,1,3,2843
0,0.0,406,10,1,5,93853,10,1,1,2843
0,0.0,406,10,1,5,139951,10,1,1,2843
0,0.0,406,10,1,7,35953,10,1,10,2843
0,0.0,406,10,1,7,59669,10,1,6,2843
0,0.0,406,10,1,7,93853,10,1,10,2843
0,0.0,406,10,1,7,139951,10,1,5,2843
0,0.0,406,10,1,6,35953,10,1,7,2843
0,0.0,406,10,1,6,59669,10,1,6,2843
0,0.0,406,10,1,6,93853,10,1,6,2843
0,0.0,406,10,1,6,139951,10,1,10,2843
0,0.0,406,10,1,8,35953,10,1,10,2843
0,0.0,406,10,1,8,59669,10,1,8,2843
0,0.0,406,10,1,8,93853,10,1,10,2843
0,0.0,406,10,1,8,139951,10,1,10,2843
0,0.0,406,10,1,5,35953,10,1,2,2843
0,0.0,406,10,1,5,59669,10,1,6,2843
0,0.0,406,10,1,5,93853,10,1,10,2843
0,0.0,406,10,1,5,139951,10,1,9,2843
0,0.0,406,10,1,4,35953,10,1,6,2843
0,0.0,406,10,1,4,59669,10,1,5,2843
0,0.0,406,10,1,4,93853,10,1,8,2843
0,0.0,406,10,1,4,139951,10,1,10,2843
0,0.0,406,10,1,7,35953,10,1,5,2843
0,0.0,406,10,1,7,59669,10,1,7,2843
0,0.0,406,10,1,7,93853,10,1,7,2843
0,0.0,406,10,1,7,139951,10,1,1,2843
0,0.0,406,10,1,6,35953,10,1,4,2843
0,0.0,406,10,1,6,59669,10,1,8,2843
0,0.0,406,10,1,6,93853,10,1,4,2843
0,0.0,406,10,1,6,139951,10,1,8,2843
0,0.0,406,10,1,6,35953,10,1,4,2843
0,0.0,406,10,1,6,59669,10,1,5,2843
0,0.0,406,10,1,6,93853,10,1,7,2843
0,0.0,406,10,1,6,139951,10,1,6,2843
0,0.0,406,10,1,7,35953,10,1,6,2843
0,0.0,406,10,1,7,59669,10,1,8,2843
0,0.0,406,10,1,7,93853,10,1,6,2843
0,0.0,406,10,1,7,139951,10,1,8,2843
0,0.0,406,10,1,5,35953,10,1,7,2843
0,0.0,406,10,1,5,59669,10,1,7,2843
0,0.0,406,10,1,5,93853,10,1,7,2843
0,0.0,406,10,1,5,139951,10,1,6,2843
0,0.0,406,10,1,0,35953,10,1,111.7,2843
0,0.0,406,10,1,0,59669,10,1,6.27,2843
0,0.0,406,10,1,0,93853,10,1,316.06,2843
0,0.0,406,10,1,0,139951,10,1,723.21,2843
0,0.0,406,10,5,7,35953,10,1,10,2843
0,0.0,406,10,5,7,59669,10,3,6,2843
0,0.0,406,10,5,7,93853,10,1,10,2843
0,0.0,406,10,5,7,139951,10,1,5,2843
0,0.0,406,10,5,6,35953,10,1,7,2843
0,0.0,406,10,5,6,59669,10,3,6,2843
0,0.0,406,10,5,6,93853,10,1,6,2843
0,0.0,406,10,5,6,139951,10,1,10,2843
0,0.0,406,10,5,8,35953,10,1,10,2843
0,0.0,406,10,5,8,59669,10,3,8,2843
0,0.0,406,10,5,8,93853,10,1,10,2843
0,0.0,406,10,5,8,139951,10,1,10,2843
0,0.0,406,10,5,5,35953,10,1,2,2843
0,0.0,406,10,5,5,59669,10,3,6,2843
0,0.0,406,10,5,5,93853,10,1,10,2843
0,0.0,406,10,5,5,139951,10,1,9,2843
0,0.0,406,10,5,4,35953,10,1,6,2843
0,0.0,406,10,5,4,59669,10,3,5,2843
0,0.0,406,10,5,4,93853,10,1,8,2843
0,0.0,406,10,5,4,139951,10,1,10,2843
0,0.0,406,10,5,7,35953,10,1,5,2843
0,0.0,406,10,5,7,59669,10,3,7,2843
0,0.0,406,10,5,7,93853,10,1,7,2843
0,0.0,406,10,5,7,139951,10,1,1,2843
0,0.0,406,10,5,6,35953,10,1,4,2843
0,0.0,406,10,5,6,59669,10,3,8,2843
0,0.0,406,10,5,6,93853,10,1,4,2843
0,0.0,406,10,5,6,139951,10,1,8,2843
0,0.0,406,10,5,6,35953,10,1,4,2843
0,0.0,406,10,5,6,59669,10,3,5,2843
0,0.0,406,10,5,6,93853,10,1,7,2843
0,0.0,406,10,5,6,139951,10,1,6,2843
0,0.0,406,10,5,7,35953,10,1,6,2843
0,0.0,406,10,5,7,59669,10,3,8,2843
0,0.0,406,10,5,7,93853,10,1,6,2843
0,0.0,406,10,5,7,139951,10,1,8,2843
0,0.0,406,10,5,5,35953,10,1,7,2843
0,0.0,406,10,5,5,59669,10,3,7,2843
0,0.0,406,10,5,5,93853,10,1,7,2843
0,0.0,406,10,5,5,139951,10,1,6,2843
0,0.0,406,10,5,0,35953,10,1,111.7,2843
0,0.0,406,10,5,0,59669,10,3,6.27,2843
0,0.0,406,10,5,0,93853,10,1,316.06,2843
0,0.0,406,10,5,0,139951,10,1,723.21,2843
0,0.0,406,10,7,6,35953,10,10,7,2843
0,0.0,406,10,7,6,59669,10,6,6,2843
0,0.0,406,10,7,6,93853,10,10,6,2843
0,0.0,406,10,7,6,139951,10,5,10,2843
0,0.0,406,10,7,8,35953,10,10,10,2843
0,0.0,406,10,7,8,59669,10,6,8,2843
0,0.0,406,10,7,8,93853,10,10,10,2843
0,0.0,406,10,7,8,139951,10,5,10,2843
0,0.0,406,10,7,5,35953,10,10,2,2843
0,0.0,406,10,7,5,59669,10,6,6,2843
0,0.0,406,10,7,5,93853,10,10,10,2843
0,0.0,406,10,7,5,139951,10,5,9,2843
0,0.0,406,10,7,4,35953,10,10,6,2843
0,0.0,406,10,7,4,59669,10,6,5,2843
0,0.0,406,10,7,4,93853,10,10,8,2843
0,0.0,406,10,7,4,139951,10,5,10,2843
0,0.0,406,10,7,7,35953,10,10,5,2843
0,0.0,406,10,7,7,59669,10,6,7,2843
0,0.0,406,10,7,7,93853,10,10,7,2843
0,0.0,406,10,7,7,139951,10,5,1,2843
0,0.0,406,10,7,6,35953,10,10,4,2843
0,0.0,406,10,7,6,59669,10,6,8,2843
0,0.0,406,10,7,6,93853,10,10,4,2843
0,0.0,406,10,7,6,139951,10,5,8,2843
0,0.0,406,10,7,6,35953,10,10,4,2843
0,0.0,406,10,7,6,59669,10,6,5,2843
0,0.0,406,10,7,6,93853,10,10,7,2843
0,0.0,406,10,7,6,139951,10,5,6,2843
0,0.0,406,10,7,7,35953,10,10,6,2843
0,0.0,406,10,7,7,59669,10,6,8,2843
0,0.0,406,10,7,7,93853,10,10,6,2843
0,0.0,406,10,7,7,139951,10,5,8,2843
0,0.0,406,10,7,5,35953,10,10,7,2843
0,0.0,406,10,7,5,59669,10,6,7,2843
0,0.0,406,10,7,5,93853,10,10,7,2843
0,0.0,406,10,7,5,139951,10,5,6,2843
0,0.0,406,10,7,0,35953,10,10,111.7,2843
0,0.0,406,10,7,0,59669,10,6,6.27,2843
0,0.0,406,10,7,0,93853,10,10,316.06,2843
0,0.0,406,10,7,0,139951,10,5,723.21,2843
0,0.0,406,10,6,8,35953,10,7,10,2843
0,0.0,406,10,6,8,59669,10,6,8,2843
0,0.0,406,10,6,8,93853,10,6,10,2843
0,0.0,406,10,6,8,139951,10,10,10,2843
0,0.0,406,10,6,5,35953,10,7,2,2843
0,0.0,406,10,6,5,59669,10,6,6,2843
0,0.0,406,10,6,5,93853,10,6,10,2843
0,0.0,406,10,6,5,139951,10,10,9,2843
0,0.0,406,10,6,4,35953,10,7,6,2843
0,0.0,406,10,6,4,59669,10,6,5,2843
0,0.0,406,10,6,4,93853,10,6,8,2843
0,0.0,406,10,6,4,139951,10,10,10,2843
0,0.0,406,10,6,7,35953,10,7,5,2843
0,0.0,406,10,6,7,59669,10,6,7,2843
0,0.0,406,10,6,7,93853,10,6,7,2843
0,0.0,406,10,6,7,139951,10,10,1,2843
0,0.0,406,10,6,6,35953,10,7,4,2843
0,0.0,406,10,6,6,59669,10,6,8,2843
0,0.0,406,10,6,6,93853,10,6,4,2843
0,0.0,406,10,6,6,139951,10,10,8,2843
0,0.0,406,10,6,6,35953,10,7,4,2843
0,0.0,406,10,6,6,59669,10,6,5,2843
0,0.0,406,10,6,6,93853,10,6,7,2843
0,0.0,406,10,6,6,139951,10,10,6,2843
0,0.0,406,10,6,7,35953,10,7,6,2843
0,0.0,406,10,6,7,59669,10,6,8,2843
0,0.0,406,10,6,7,93853,10,6,6,2843
0,0.0,406,10,6,7,139951,10,10,8,2843
0,0.0,406,10,6,5,35953,10,7,7,2843
0,0.0,406,10,6,5,59669,10,6,7,2843
0,0.0,406,10,6,5,93853,10,6,7,2843
0,0.0,406,10,6,5,139951,10,10,6,2843
0,0.0,406,10,6,0,35953,10,7,111.7,2843
0,0.0,406,10,6,0,59669,10,6,6.27,2843
0,0.0,406,10,6,0,93853,10,6,316.06,2843
0,0.0,406,10,6,0,139951,10,10,723.21,2843
0,0.0,406,10,8,5,35953,10,10,2,2843
0,0.0,406,10,8,5,59669,10,8,6,2843
0,0.0,406,10,8,5,93853,10,10,10,2843
0,0.0,406,10,8,5,139951,10,10,9,2843
0,0.0,406,10,8,4,35953,10,10,6,2843
0,0.0,406,10,8,4,59669,10,8,5,2843
0,0.0,406,10,8,4,93853,10,10,8,2843
0,0.0,406,10,8,4,139951,10,10,10,2843
0,0.0,406,10,8,7,35953,10,10,5,2843
0,0.0,406,10,8,7,59669,10,8,7,2843
0,0.0,406,10,8,7,93853,10,10,7,2843
0,0.0,406,10,8,7,139951,10,10,1,2843
0,0.0,406,10,8,6,35953,10,10,4,2843
0,0.0,406,10,8,6,59669,10,8,8,2843
0,0.0,406,10,8,6,93853,10,10,4,2843
0,0.0,406,10,8,6,139951,10,10,8,2843
0,0.0,406,10,8,6,35953,10,10,4,2843
0,0.0,406,10,8,6,59669,10,8,5,2843
0,0.0,406,10,8,6,93853,10,10,7,2843
0,0.0,406,10,8,6,139951,10,10,6,2843
0,0.0,406,10,8,7,35953,10,10,6,2843
0,0.0,406,10,8,7,59669,10,8,8,2843
0,0.0,406,10,8,7,93853,10,10,6,2843
0,0.0,406,10,8,7,139951,10,10,8,2843
0,0.0,406,10,8,5,35953,10,10,7,2843
0,0.0,406,10,8,5,59669,10,8,7,2843
0,0.0,406,10,8,5,93853,10,10,7,2843
0,0.0,406,10,8,5,139951,10,10,6,2843
0,0.0,406,10,8,0,35953,10,10,111.7,2843
0,0.0,406,10,8,0,59669,10,8,6.27,2843
0,0.0,406,10,8,0,93853,10,10,316.06,2843
0,0.0,406,10,8,0,139951,10,10,723.21,2843
0,0.0,406,10,5,4,35953,10,2,6,2843
0,0.0,406,10,5,4,59669,10,6,5,2843
0,0.0,406,10,5,4,93853,10,10,8,2843
0,0.0,406,10,5,4,139951,10,9,10,2843
0,0.0,406,10,5,7,35953,10,2,5,2843
0,0.0,406,10,5,7,59669,10,6,7,2843
0,0.0,406,10,5,7,93853,10,10,7,2843
0,0.0,406,10,5,7,139951,10,9,1,2843
0,0.0,406,10,5,6,35953,10,2,4,2843
0,0.0,406,10,5,6,59669,10,6,8,2843
0,0.0,406,10,5,6,93853,10,10,4,2843
0,0.0,406,10,5,6,139951,10,9,8,2843
0,0.0,406,10,5,6,35953,10,2,4,2843
0,0.0,406,10,5,6,59669,10,6,5,2843
0,0.0,406,10,5,6,93853,10,10,7,2843
0,0.0,406,10,5,6,139951,10,9,6,2843
0,0.0,406,10,5,7,35953,10,2,6,2843
0,0.0,406,10,5,7,59669,10,6,8,2843
0,0.0,406,10,5,7,93853,10,10,6,2843
0,0.0,406,10,5,7,139951,10,9,8,2843
0,0.0,406,10,5,5,35953,10,2,7,2843
0,0.0,406,10,5,5,59669,10,6,7,2843
0,0.0,406,10,5,5,93853,10,10,7,2843
0,0.0,406,10,5,5,139951,10,9,6,2843
0,0.0,406,10,5,0,35953,10,2,111.7,2843
0,0.0,406,10,5,0,59669,10,6,6.27,2843
0,0.0,406,10,5,0,93853,10,10,316.06,2843
0,0.0,406,10,5,0,139951,10,9,723.21,2843
0,0.0,406,10,4,7,35953,10,6,5,2843
0,0.0,406,10,4,7,59669,10,5,7,2843
0,0.0,406,10,4,7,93853,10,8,7,2843
0,0.0,406,10,4,7,139951,10,10,1,2843
0,0.0,406,10,4,6,35953,10,6,4,2843
0,0.0,406,10,4,6,59669,10,5,8,2843
0,0.0,406,10,4,6,93853,10,8,4,2843
0,0.0,406,10,4,6,139951,10,10,8,2843
0,0.0,406,10,4,6,35953,10,6,4,2843
0,0.0,406,10,4,6,59669,10,5,5,2843
0,0.0,406,10,4,6,93853,10,8,7,2843
0,0.0,406,10,4,6,139951,10,10,6,2843
0,0.0,406,10,4,7,35953,10,6,6,2843
0,0.0,406,10,4,7,59669,10,5,8,2843
0,0.0,406,10,4,7,93853,10,8,6,2843
0,0.0,406,10,4,7,139951,10,10,8,2843
0,0.0,406,10,4,5,35953,10,6,7,2843
0,0.0,406,10,4,5,59669,10,5,7,2843
0,0.0,406,10,4,5,93853,10,8,7,2843
0,0.0,406,10,4,5,139951,10,10,6,2843
0,0.0,406,10,4,0,35953,10,6,111.7,2843
0,0.0,406,10,4,0,59669,10,5,6.27,2843
0,0.0,406,10,4,0,93853,10,8,316.06,2843
0,0.0,406,10,4,0,139951,10,10,723.21,2843
0,0.0,406,10,7,6,35953,10,5,4,2843
0,0.0,406,10,7,6,59669,10,7,8,2843
0,0.0,406,10,7,6,93853,10,7,4,2843
0,0.0,406,10,7,6,139951,10,1,8,2843
0,0.0,406,10,7,6,35953,10,5,4,2843
0,0.0,406,10,7,6,59669,10,7,5,2843
0,0.0,406,10,7,6,93853,10,7,7,2843
0,0.0,406,10,7,6,139951,10,1,6,2843
0,0.0,406,10,7,7,35953,10,5,6,2843
0,0.0,406,10,7,7,59669,10,7,8,2843
0,0.0,406,10,7,7,93853,10,7,6,2843
0,0.0,406,10,7,7,139951,10,1,8,2843
0,0.0,406,10,7,5,35953,10,5,7,2843
0,0.0,406,10,7,5,59669,10,7,7,2843
0,0.0,406,10,7,5,93853,10,7,7,2843
0,0.0,406,10,7,5,139951,10,1,6,2843
0,0.0,406,10,7,0,35953,10,5,111.7,2843
0,0.0,406,10,7,0,59669,10,7,6.27,2843
0,0.0,406,10,7,0,93853,10,7,316.06,2843
0,0.0,406,10,7,0,139951,10,1,723.21,2843
0,0.0,406,10,6,6,35953,10,4,4,2843
0,0.0,406,10,6,6,59669,10,8,5,2843
0,0.0,406,10,6,6,93853,10,4,7,2843
0,0.0,406,10,6,6,139951,10,8,6,2843
0,0.0,406,10,6,7,35953,10,4,6,2843
0,0.0,406,10,6,7,59669,10,8,8,2843
0,0.0,406,10,6,7,93853,10,4,6,2843
0,0.0,406,10,6,7,139951,10,8,8,2843
0,0.0,406,10,6,5,35953,10,4,7,2843
0,0.0,406,10,6,5,59669,10,8,7,2843
0,0.0,406,10,6,5,93853,10,4,7,2843
0,0.0,406,10,6,5,139951,10,8,6,2843
0,0.0,406,10,6,0,35953,10,4,111.7,2843
0,0.0,406,10,6,0,59669,10,8,6.27,2843
0,0.0,406,10,6,0,93853,10,4,316.06,2843
0,0.0,406,10,6,0,139951,10,8,723.21,2843
0,0.0,406,10,6,7,35953,10,4,6,2843
0,0.0,406,10,6,7,59669,10,5,8,2843
0,0.0,406,10,6,7,93853,10,7,6,2843
0,0.0,406,10,6,7,139951,10,6,8,2843
0,0.0,406,10,6,5,35953,10,4,7,2843
0,0.0,406,10,6,5,59669,10,5,7,2843
0,0.0,406,10,6,5,93853,10,7,7,2843
0,0.0,406,10,6,5,139951,10,6,6,2843
0,0.0,406,10,6,0,35953,10,4,111.7,2843
0,0.0,406,10,6,0,59669,10,5,6.27,2843
0,0.0,406,10,6,0,93853,10,7,316.06,2843
0,0.0,406,10,6,0,139951,10,6,723.21,2843
0,0.0,406,10,7,5,35953,10,6,7,2843
0,0.0,406,10,7,5,59669,10,8,7,2843
0,0.0,406,10,7,5,93853,10,6,7,2843
0,0.0,406,10,7,5,139951,10,8,6,2843
0,0.0,406,10,7,0,35953,10,6,111.7,2843
0,0.0,406,10,7,0,59669,10,8,6.27,2843
0,0.0,406,10,7,0,93853,10,6,316.06,2843
0,0.0,406,10,7,0,139951,10,8,723.21,2843
0,0.0,406,10,5,0,35953,10,7,111.7,2843
0,0.0,406,10,5,0,59669,10,7,6.27,2843
0,0.0,406,10,5,0,93853,10,7,316.06,2843
0,0.0,406,10,5,0,139951,10,6,723.21,2843
0,0.0,406,3,1,1,35953,1,1,1,2843
0,0.0,406,3,1,1,59669,1,1,1,2843
0,0.0,406,3,1,1,93853,1,1,1,2843
0,0.0,406,3,1,1,139951,1,8,1,2843
0,0.0,406,3,1,10,35953,1,1,10,2843
0,0.0,406,3,1,10,59669,1,1,8,2843
0,0.0,406,3,1,10,93853,1,1,10,2843
0,0.0,406,3,1,10,139951,1,8,10,2843
0,0.0,406,3,1,1,35953,1,1,1,2843
0,0.0,406,3,1,1,59669,1,1,1,2843
0,0.0,406,3,1,1,93853,1,1,1,2843
0,0.0,406,3,1,1,139951,1,8,1,2843
0,0.0,406,3,1,1,35953,1,1,1,2843
0,0.0,406,3,1,1,59669,1,1,1,2843
0,0.0,406,3,1,1,93853,1,1,1,2843
0,0.0,406,3,1,1,139951,1,8,1,2843
0,0.0,406,3,1,10,35953,1,1,10,2843
0,0.0,406,3,1,10,59669,1,1,10,2843
0,0.0,406,3,1,10,93853,1,1,10,2843
0,0.0,406,3,1,10,139951,1,8,10,2843
0,0.0,406,3,1,1,35953,1,1,1,2843
0,0.0,406,3,1,1,59669,1,1,1,2843
0,0.0,406,3,1,1,93853,1,1,1,2843
0,0.0,406,3,1,1,139951,1,8,1,2843
0,0.0,406,3,1,3,35953,1,1,10,2843
0,0.0,406,3,1,3,59669,1,1,1,2843
0,0.0,406,3,1,3,93853,1,1,6,2843
0,0.0,406,3,1,3,139951,1,8,2,2843
0,0.0,406,3,1,1,35953,1,1,1,2843
0,0.0,406,3,1,1,59669,1,1,1,2843
0,0.0,406,3,1,1,93853,1,1,1,2843
0,0.0,406,3,1,1,139951,1,8,1,2843
0,0.0,406,3,1,7,35953,1,1,6,2843
0,0.0,406,3,1,7,59669,1,1,8,2843
0,0.0,406,3,1,7,93853,1,1,8,2843
0,0.0,406,3,1,7,139951,1,8,8,2843
0,0.0,406,3,1,1,35953,1,1,1,2843
0,0.0,406,3,1,1,59669,1,1,1,2843
0,0.0,406,3,1,1,93853,1,1,1,2843
0,0.0,406,3,1,1,139951,1,8,1,2843
0,0.0,406,3,1,1,35953,1,1,1,2843
0,0.0,406,3,1,1,59669,1,1,1,2843
0,0.0,406,3,1,1,93853,1,1,1,2843
0,0.0,406,3,1,1,139951,1,8,1,2843
0,0.0,406,3,1,5,35953,1,1,1,2843
0,0.0,406,3,1,5,59669,1,1,3,2843
0,0.0,406,3,1,5,93853,1,1,1,2843
0,0.0,406,3,1,5,139951,1,8,1,2843
0,0.0,406,3,1,7,35953,1,1,10,2843
0,0.0,406,3,1,7,59669,1,1,6,2843
0,0.0,406,3,1,7,93853,1,1,10,2843
0,0.0,406,3,1,7,139951,1,8,5,2843
0,0.0,406,3,1,6,35953,1,1,7,2843
0,0.0,406,3,1,6,59669,1,1,6,2843
0,0.0,406,3,1,6,93853,1,1,6,2843
0,0.0,406,3,1,6,139951,1,8,10,2843
